label	character_id	character_value
Rhinoceros unicornis	22	actively mobile
Rhinoceros unicornis	21	80
Rhinoceros unicornis	21	281.67
Rhinoceros unicornis	21	113
Rhinoceros unicornis	20	1242.82
Rhinoceros unicornis	19	43.5
Rhinoceros unicornis	67	calcium (Ca2+)
Rhinoceros unicornis	67	potassium (K+)
Rhinoceros unicornis	67	sodium (Na+)
Rhinoceros unicornis	17	Calabrian Age
Rhinoceros unicornis	18	850
Rhinoceros unicornis	18	909.45
Rhinoceros unicornis	16	5.99
Rhinoceros unicornis	16	4.23
Rhinoceros unicornis	14	0.3
Rhinoceros unicornis	13	1007.43
Rhinoceros unicornis	12	479
Rhinoceros unicornis	11	terrestrial habitat
Rhinoceros unicornis	11	freshwater habitat
Rhinoceros unicornis	9	478.99
Rhinoceros unicornis	8	3.33
Rhinoceros unicornis	7	vulnerable
Rhinoceros unicornis	5	2618.87
Rhinoceros unicornis	6	Gelasian Age
Rhinoceros unicornis	65	1300.53
Rhinoceros unicornis	4	588
Rhinoceros unicornis	3	hydroxylapatite
Rhinoceros unicornis	2	the Indo-Malayan Realm
Rhinoceros unicornis	1	browser
Rhinoceros unicornis	56	0.781
Rupicapra pyrenaica	15	viviparous
Rupicapra pyrenaica	36	13561.93
Rupicapra pyrenaica	13	600.9400000000001
Rupicapra pyrenaica	45	3.74
Rupicapra pyrenaica	45	-6.73
Rupicapra pyrenaica	45	14.22
Rupicapra pyrenaica	42	Pyrenees conifer and mixed forests
Rupicapra pyrenaica	42	Cantabrian mixed forests
Rupicapra pyrenaica	44	8.504000000000001
Rupicapra pyrenaica	24	massif
Rupicapra pyrenaica	24	mountain
Rupicapra pyrenaica	24	meadow
Rupicapra pyrenaica	24	temperate
Rupicapra pyrenaica	24	forest
Rupicapra pyrenaica	24	terrestrial
Rupicapra pyrenaica	24	montane
Rupicapra pyrenaica	24	valley
Rupicapra pyrenaica	24	cliff
Rupicapra pyrenaica	24	terrestrial habitat
Rupicapra pyrenaica	46	30000
Rupicapra pyrenaica	55	leaves of woody plants
Rupicapra pyrenaica	20	810.58
Rupicapra pyrenaica	41	69.45999999999999
Rupicapra pyrenaica	40	41.6
Rupicapra pyrenaica	40	42.41
Rupicapra pyrenaica	40	43.21
Rupicapra pyrenaica	21	7
Rupicapra pyrenaica	21	37.31
Rupicapra pyrenaica	21	7
Rupicapra pyrenaica	22	actively mobile
Rupicapra pyrenaica	29	fossorial and/or ground dwelling only
Rupicapra pyrenaica	7	least concern
Rupicapra pyrenaica	1	grazer
Rupicapra pyrenaica	1	browser
Rupicapra pyrenaica	26	herbivore
Rupicapra pyrenaica	28	Andorra
Rupicapra pyrenaica	28	Italy
Rupicapra pyrenaica	28	France
Rupicapra pyrenaica	2	the Palearctic
Rupicapra pyrenaica	3	hydroxylapatite
Rupicapra pyrenaica	11	terrestrial habitat
Rupicapra pyrenaica	30	extant
Rupicapra pyrenaica	32	29999.99
Rupicapra pyrenaica	31	leaves of herbaceous plants
Rupicapra pyrenaica	31	leaves
Rupicapra pyrenaica	31	plants
Rupicapra rupicapra	9	178.32
Rupicapra rupicapra	52	Switzerland
Rupicapra rupicapra	52	Russia
Rupicapra rupicapra	52	Azerbaijan
Rupicapra rupicapra	52	Bosnia & Herzegovina
Rupicapra rupicapra	52	Italy
Rupicapra rupicapra	52	Greece
Rupicapra rupicapra	52	Croatia
Rupicapra rupicapra	52	Yugoslavia
Rupicapra rupicapra	52	Slovenia
Rupicapra rupicapra	52	Albania
Rupicapra rupicapra	52	Montenegro
Rupicapra rupicapra	52	Macedonia
Rupicapra rupicapra	52	Austria
Rupicapra rupicapra	52	Germany
Rupicapra rupicapra	52	France
Rupicapra rupicapra	52	Slovakia
Rupicapra rupicapra	52	Bulgaria
Rupicapra rupicapra	52	Georgia
Rupicapra rupicapra	52	Poland
Rupicapra rupicapra	52	Romania
Rupicapra rupicapra	52	Serbia
Rupicapra rupicapra	12	122
Rupicapra rupicapra	11	terrestrial habitat
Rupicapra rupicapra	4	264
Rupicapra rupicapra	3	hydroxylapatite
Rupicapra rupicapra	2	the Palearctic
Rupicapra rupicapra	1	grazer
Rupicapra rupicapra	1	browser
Rupicapra rupicapra	7	least concern
Rupicapra rupicapra	6	Pleistocene Epoch
Rupicapra rupicapra	5	1368.75
Rupicapra rupicapra	21	11
Rupicapra rupicapra	21	105.31
Rupicapra rupicapra	21	28
Rupicapra rupicapra	22	actively mobile
Rupicapra rupicapra	19	17.6
Rupicapra rupicapra	20	695.91
Rupicapra rupicapra	25	669
Rupicapra rupicapra	25	674
Rupicapra rupicapra	25	642.64
Rupicapra rupicapra	24	massif
Rupicapra rupicapra	24	mountain
Rupicapra rupicapra	24	meadow
Rupicapra rupicapra	24	terrestrial
Rupicapra rupicapra	24	montane
Rupicapra rupicapra	24	temperate
Rupicapra rupicapra	24	forest
Rupicapra rupicapra	24	limestone
Rupicapra rupicapra	24	tundra
Rupicapra rupicapra	24	woodland area
Rupicapra rupicapra	24	terrestrial habitat
Rupicapra rupicapra	14	1
Rupicapra rupicapra	15	viviparous
Rupicapra rupicapra	13	530.64
Rupicapra rupicapra	18	365
Rupicapra rupicapra	18	365
Rupicapra rupicapra	17	Holocene Epoch
Rupicapra rupicapra	16	2.49
Rupicapra rupicapra	16	2.65
Rupicapra rupicapra	31	leaves of herbaceous plants
Rupicapra rupicapra	31	leaves of woody plants
Rupicapra rupicapra	31	leaves
Rupicapra rupicapra	31	plants
Rupicapra rupicapra	32	2250
Rupicapra rupicapra	32	33266.35
Rupicapra rupicapra	30	extant
Rupicapra rupicapra	34	2.588
Rupicapra rupicapra	28	Italy
Rupicapra rupicapra	28	Germany
Rupicapra rupicapra	28	Montenegro
Rupicapra rupicapra	28	Czech Republic
Rupicapra rupicapra	28	Switzerland
Rupicapra rupicapra	28	Poland
Rupicapra rupicapra	28	Macedonia
Rupicapra rupicapra	28	France
Rupicapra rupicapra	28	Croatia
Rupicapra rupicapra	28	Georgia
Rupicapra rupicapra	28	Russia
Rupicapra rupicapra	28	Serbia
Rupicapra rupicapra	28	Bosnia & Herzegovina
Rupicapra rupicapra	28	New Zealand
Rupicapra rupicapra	28	Albania
Rupicapra rupicapra	28	Azerbaijan
Rupicapra rupicapra	28	Argentina
Rupicapra rupicapra	28	Yugoslavia
Rupicapra rupicapra	28	Romania
Rupicapra rupicapra	28	Slovenia
Rupicapra rupicapra	28	Bulgaria
Rupicapra rupicapra	28	Greece
Rupicapra rupicapra	28	Slovakia
Rupicapra rupicapra	28	Austria
Rupicapra rupicapra	28	Belgium
Rupicapra rupicapra	28	Hungary
Rupicapra rupicapra	28	Kosovo
Rupicapra rupicapra	28	Turkey
Rupicapra rupicapra	26	herbivore
Rupicapra rupicapra	29	fossorial and/or ground dwelling only
Rupicapra rupicapra	40	35.66
Rupicapra rupicapra	40	43.5
Rupicapra rupicapra	40	51.33
Rupicapra rupicapra	41	60.73
Rupicapra rupicapra	39	76
Rupicapra rupicapra	39	76.04000000000001
Rupicapra rupicapra	46	2400
Rupicapra rupicapra	46	37500
Rupicapra rupicapra	45	26.19
Rupicapra rupicapra	45	5.29
Rupicapra rupicapra	45	47.08
Rupicapra rupicapra	51	Czech Republic
Rupicapra rupicapra	51	Argentina
Rupicapra rupicapra	51	New Zealand
Rupicapra rupicapra	42	Eastern Mediterranean conifer-sclerophyllous-broadleaf forests
Rupicapra rupicapra	42	Pontic steppe
Rupicapra rupicapra	42	Italian sclerophyllous and semi-deciduous forests
Rupicapra rupicapra	42	Illyrian deciduous forests
Rupicapra rupicapra	42	Pindus Mountains mixed forests
Rupicapra rupicapra	42	Northeastern Spain and Southern France Mediterranean forests
Rupicapra rupicapra	42	Mesopotamian shrub desert
Rupicapra rupicapra	42	Azerbaijan shrub desert and steppe
Rupicapra rupicapra	42	Central Anatolian deciduous forests
Rupicapra rupicapra	42	Central European mixed forests
Rupicapra rupicapra	42	Balkan mixed forests
Rupicapra rupicapra	42	Caucasus mixed forests
Rupicapra rupicapra	42	Pannonian mixed forests
Rupicapra rupicapra	42	Po Basin mixed forests
Rupicapra rupicapra	42	Dinaric Mountains mixed forests
Rupicapra rupicapra	42	Euxine-Colchic broadleaf forests
Rupicapra rupicapra	42	Alps conifer and mixed forests
Rupicapra rupicapra	42	Carpathian montane forests
Rupicapra rupicapra	42	Rodope montane mixed forests
Rupicapra rupicapra	42	Western European broadleaf forests
Rupicapra rupicapra	42	Eastern Anatolian montane steppe
Rupicapra rupicapra	42	Middle East steppe
Rupicapra rupicapra	42	Northern Anatolian conifer and deciduous forests
Rupicapra rupicapra	42	Central Anatolian steppe
Rupicapra rupicapra	44	7.003
Rupicapra rupicapra	36	742756.9300000001
Rusa equina	30	extant
Rusa equina	1	grazer
Rusa equina	22	actively mobile
Rusa equina	3	hydroxylapatite
Rusa equina	15	viviparous
Rusa equina	24	terrestrial habitat
Saiga tatarica	34	0.781
Saiga tatarica	30	extant
Saiga tatarica	31	leaves of herbaceous plants
Saiga tatarica	31	leaves
Saiga tatarica	31	plants
Saiga tatarica	32	3326.46
Saiga tatarica	32	37734.01
Saiga tatarica	29	fossorial and/or ground dwelling only
Saiga tatarica	29	above ground dwelling
Saiga tatarica	26	herbivore
Saiga tatarica	27	1160
Saiga tatarica	28	Russia
Saiga tatarica	28	Canada
Saiga tatarica	28	Croatia
Saiga tatarica	28	Czech Republic
Saiga tatarica	28	Belgium
Saiga tatarica	28	Germany
Saiga tatarica	28	France
Saiga tatarica	28	Kazakhstan
Saiga tatarica	28	Romania
Saiga tatarica	42	Khangai Mountains alpine meadow
Saiga tatarica	42	Altai alpine meadow and tundra
Saiga tatarica	42	Alashan Plateau semi-desert
Saiga tatarica	42	Tian Shan montane steppe and meadows
Saiga tatarica	42	Pontic steppe
Saiga tatarica	42	Kazakh upland
Saiga tatarica	42	Tian Shan foothill arid steppe
Saiga tatarica	42	Selenge-Orkhon forest steppe
Saiga tatarica	42	Gissaro-Alai open woodlands
Saiga tatarica	42	Emin Valley steppe
Saiga tatarica	42	Kazakh steppe
Saiga tatarica	42	Kazakh forest steppe
Saiga tatarica	42	Tian Shan montane conifer forests
Saiga tatarica	42	Altai montane forest and forest steppe
Saiga tatarica	42	Altai steppe and semi-desert
Saiga tatarica	42	Alai-Western Tian Shan steppe
Saiga tatarica	42	Junggar Basin semi-desert
Saiga tatarica	42	Kazakh semi-desert
Saiga tatarica	42	Gobi Lakes Valley desert steppe
Saiga tatarica	42	Great Lakes Basin desert steppe
Saiga tatarica	42	Central Asian riparian woodlands
Saiga tatarica	42	Central Asian southern desert
Saiga tatarica	42	Caspian lowland desert
Saiga tatarica	42	Central Asian northern desert
Saiga tatarica	44	5.99
Saiga tatarica	45	65.98999999999999
Saiga tatarica	45	41.49
Saiga tatarica	45	90.5
Saiga tatarica	46	14500
Saiga tatarica	46	37500
Saiga tatarica	46	3500
Saiga tatarica	39	87
Saiga tatarica	39	83.64
Saiga tatarica	55	leaves of woody plants
Saiga tatarica	40	41.32
Saiga tatarica	40	46.47
Saiga tatarica	40	51.61
Saiga tatarica	41	19.21
Saiga tatarica	35	diurnal
Saiga tatarica	36	2926916.31
Saiga tatarica	11	terrestrial habitat
Saiga tatarica	12	152
Saiga tatarica	9	148.49
Saiga tatarica	6	Middle Pleistocene Age
Saiga tatarica	7	critically endangered
Saiga tatarica	8	0.75
Saiga tatarica	56	0.0117
Saiga tatarica	1	browser
Saiga tatarica	1	grazer
Saiga tatarica	3	hydroxylapatite
Saiga tatarica	2	the Palearctic
Saiga tatarica	4	144
Saiga tatarica	24	steppe
Saiga tatarica	24	river valley
Saiga tatarica	24	grassland
Saiga tatarica	24	savanna
Saiga tatarica	24	mountain
Saiga tatarica	24	shrubland
Saiga tatarica	24	hill
Saiga tatarica	24	desert
Saiga tatarica	24	arid
Saiga tatarica	24	terrestrial
Saiga tatarica	24	montane
Saiga tatarica	24	terrestrial habitat
Saiga tatarica	25	331
Saiga tatarica	25	669
Saiga tatarica	25	332.65
Saiga tatarica	20	612.01
Saiga tatarica	21	0
Saiga tatarica	21	9.449999999999999
Saiga tatarica	21	0
Saiga tatarica	23	0.0065
Saiga tatarica	22	actively mobile
Saiga tatarica	18	365
Saiga tatarica	18	365
Saiga tatarica	17	Upper Pleistocene Age
Saiga tatarica	13	258.58
Saiga tatarica	14	1
Saiga tatarica	15	viviparous
Siamotragulus haripounchai	29	fossorial and/or ground dwelling only
Siamotragulus haripounchai	24	terrestrial habitat
Siamotragulus haripounchai	3	hydroxylapatite
Siamotragulus haripounchai	22	actively mobile
Siamotragulus haripounchai	1	grazer
Siamotragulus haripounchai	1	frugivore
Siamotragulus haripounchai	30	extant
Sotalia fluviatilis	22	actively mobile
Sotalia fluviatilis	40	-18.6333
Sotalia fluviatilis	40	-39
Sotalia fluviatilis	46	46666.7
Sotalia fluviatilis	24	Small river biome
Sotalia fluviatilis	24	freshwater
Sotalia fluviatilis	24	forest
Sotalia fluviatilis	24	lake
Sotalia fluviatilis	24	stream
Sotalia fluviatilis	24	rapids
Sotalia fluviatilis	24	marine
Sotalia fluviatilis	24	aquatic
Sotalia fluviatilis	24	brackish water environment
Sotalia fluviatilis	24	tropical
Sotalia fluviatilis	24	tributary
Sotalia fluviatilis	24	water body
Sotalia fluviatilis	24	flood plain
Sotalia fluviatilis	24	Large river biome
Sotalia fluviatilis	24	waterfall
Sotalia fluviatilis	24	channel
Sotalia fluviatilis	24	sediment
Sotalia fluviatilis	24	coastal
Sotalia fluviatilis	24	mud
Sotalia fluviatilis	24	marine habitat
Sotalia fluviatilis	24	freshwater habitat
Sotalia fluviatilis	45	-41.4333
Sotalia fluviatilis	45	-3
Sotalia fluviatilis	15	viviparous
Sotalia fluviatilis	35	diurnal
Sotalia fluviatilis	32	42833.44
Sotalia fluviatilis	9	310.25
Sotalia fluviatilis	30	extant
Sotalia fluviatilis	11	freshwater habitat
Sotalia fluviatilis	34	0.0117
Sotalia fluviatilis	12	325
Sotalia fluviatilis	3	hydroxylapatite
Sotalia fluviatilis	28	Brazil
Sotalia fluviatilis	28	South Atlantic
Sotalia fluviatilis	28	South China Sea
Sotalia fluviatilis	28	Suriname
Sotalia fluviatilis	28	Nicaragua
Sotalia fluviatilis	28	Peru
Sotalia fluviatilis	28	Colombia
Sotalia fluviatilis	26	carnivore
Sotalia fluviatilis	1	piscivore
Sotalia fluviatilis	7	data deficient
Sotalia fluviatilis	6	Holocene Epoch
Sotalia guianensis	15	viviparous
Sotalia guianensis	58	23.382
Sotalia guianensis	58	23.382
Sotalia guianensis	64	0.172
Sotalia guianensis	64	0.172
Sotalia guianensis	57	104.807
Sotalia guianensis	57	104.807
Sotalia guianensis	40	-25.0545
Sotalia guianensis	40	-14.804
Sotalia guianensis	63	35.945
Sotalia guianensis	63	35.945
Sotalia guianensis	22	actively mobile
Sotalia guianensis	45	-47.9422
Sotalia guianensis	45	-39.0369
Sotalia guianensis	24	Large river biome
Sotalia guianensis	24	freshwater
Sotalia guianensis	24	rapids
Sotalia guianensis	24	tributary
Sotalia guianensis	24	coastal
Sotalia guianensis	24	inlet
Sotalia guianensis	24	Small river biome
Sotalia guianensis	24	marine
Sotalia guianensis	24	marine habitat
Sotalia guianensis	24	freshwater habitat
Sotalia guianensis	28	South Atlantic
Sotalia guianensis	28	Brazil
Sotalia guianensis	3	hydroxylapatite
Sotalia guianensis	62	0
Sotalia guianensis	62	0
Sotalia guianensis	26	carnivore
Sotalia guianensis	1	piscivore
Sotalia guianensis	61	5.1
Sotalia guianensis	61	5.1
Sotalia guianensis	7	data deficient
Sotalia guianensis	6	Holocene Epoch
Sotalia guianensis	59	1.409
Sotalia guianensis	59	1.409
Sotalia guianensis	30	extant
Sotalia guianensis	60	4.091
Sotalia guianensis	60	4.091
Sotalia guianensis	34	0.0117
Sotalia guianensis	11	marine habitat
Sousa sahulensis	1	piscivore
Sousa sahulensis	26	carnivore
Sousa sahulensis	15	viviparous
Sousa sahulensis	3	hydroxylapatite
Sousa sahulensis	6	Holocene Epoch
Sousa sahulensis	30	extant
Sousa sahulensis	22	actively mobile
Sousa sahulensis	34	0.0117
Sousa sahulensis	24	marine
Sousa sahulensis	24	marine habitat
Sousa sahulensis	24	freshwater habitat
Sousa teuszii	6	Holocene Epoch
Sousa teuszii	7	vulnerable
Sousa teuszii	26	carnivore
Sousa teuszii	1	piscivore
Sousa teuszii	3	hydroxylapatite
Sousa teuszii	28	South Atlantic
Sousa teuszii	28	North Atlantic
Sousa teuszii	28	Gulf of Guinea
Sousa teuszii	15	viviparous
Sousa teuszii	24	coastal
Sousa teuszii	24	sediment
Sousa teuszii	24	tropical
Sousa teuszii	24	Small river biome
Sousa teuszii	24	subtropical
Sousa teuszii	24	marine
Sousa teuszii	24	freshwater
Sousa teuszii	24	mangrove biome
Sousa teuszii	24	saline water
Sousa teuszii	24	Large river biome
Sousa teuszii	24	aquatic
Sousa teuszii	24	stream
Sousa teuszii	24	marine habitat
Sousa teuszii	24	freshwater habitat
Sousa teuszii	11	marine habitat
Sousa teuszii	11	freshwater habitat
Sousa teuszii	34	0.0117
Sousa teuszii	30	extant
Sousa teuszii	22	actively mobile
Sousa teuszii	32	99999.99000000001
Steno bredanensis	15	viviparous
Steno bredanensis	58	29.261
Steno bredanensis	58	15.689
Steno bredanensis	64	0.897
Steno bredanensis	64	0.056
Steno bredanensis	57	106.008
Steno bredanensis	57	95.153
Steno bredanensis	40	39.05
Steno bredanensis	40	-36.683
Steno bredanensis	63	31.668
Steno bredanensis	63	36.431
Steno bredanensis	22	actively mobile
Steno bredanensis	19	32
Steno bredanensis	25	3650
Steno bredanensis	46	114000
Steno bredanensis	45	150.883
Steno bredanensis	45	-170.853
Steno bredanensis	24	oceanic island
Steno bredanensis	24	tropical
Steno bredanensis	24	aquatic
Steno bredanensis	24	marine
Steno bredanensis	24	subtropical
Steno bredanensis	24	saline water
Steno bredanensis	24	temperate
Steno bredanensis	24	ocean water
Steno bredanensis	24	water body
Steno bredanensis	24	coastal
Steno bredanensis	24	anthropogenic habitat
Steno bredanensis	24	freshwater habitat
Steno bredanensis	24	marine habitat
Steno bredanensis	24	Tropical Ocean
Steno bredanensis	28	gazetteer php p details id australia
Steno bredanensis	28	South Atlantic
Steno bredanensis	28	Indian Ocean
Steno bredanensis	28	North Pacific
Steno bredanensis	28	South Pacific
Steno bredanensis	28	North Atlantic
Steno bredanensis	28	Mozambique Channel
Steno bredanensis	28	Persian Gulf
Steno bredanensis	28	Arabian Sea
Steno bredanensis	28	Caribbean Sea
Steno bredanensis	28	Gulf of Mexico
Steno bredanensis	28	Gulf of California
Steno bredanensis	28	Tasman Sea
Steno bredanensis	28	South Africa
Steno bredanensis	28	United States
Steno bredanensis	28	Reunion
Steno bredanensis	28	New Zealand
Steno bredanensis	28	Seychelles
Steno bredanensis	28	Mexico
Steno bredanensis	28	French Polynesia
Steno bredanensis	28	France
Steno bredanensis	28	Ecuador
Steno bredanensis	28	Gulf of Guinea
Steno bredanensis	28	Belize
Steno bredanensis	28	Democratic Republic of the Congo
Steno bredanensis	28	Bass Strait
Steno bredanensis	4	384
Steno bredanensis	27	2439.99
Steno bredanensis	3	hydroxylapatite
Steno bredanensis	62	0
Steno bredanensis	62	0
Steno bredanensis	61	4.491
Steno bredanensis	61	5.82
Steno bredanensis	1	piscivore
Steno bredanensis	26	carnivore
Steno bredanensis	78	questionable
Steno bredanensis	7	least concern
Steno bredanensis	6	Holocene Epoch
Steno bredanensis	32	130000
Steno bredanensis	59	0.008
Steno bredanensis	59	10.051
Steno bredanensis	30	extant
Steno bredanensis	60	0.769
Steno bredanensis	60	7.399
Steno bredanensis	34	0.0117
Steno bredanensis	11	marine habitat
Stephanocemas rucha	3	hydroxylapatite
Stephanocemas rucha	56	11.608
Stephanocemas rucha	1	browser
Stephanocemas rucha	1	grazer
Stephanocemas rucha	29	fossorial and/or ground dwelling only
Stephanocemas rucha	6	Langhian Age
Stephanocemas rucha	17	Tortonian Age
Stephanocemas rucha	22	actively mobile
Stephanocemas rucha	30	extant
Stephanocemas rucha	24	terrestrial habitat
Stephanocemas rucha	34	15.97
Sus barbatus	13	1673.32
Sus barbatus	14	1
Sus barbatus	25	362.5
Sus barbatus	24	terrestrial
Sus barbatus	24	beach
Sus barbatus	24	tropical
Sus barbatus	24	forest
Sus barbatus	24	wet forest
Sus barbatus	24	plateau
Sus barbatus	24	Large river biome
Sus barbatus	24	mountain
Sus barbatus	24	coastal
Sus barbatus	24	mangrove biome
Sus barbatus	24	Small river biome
Sus barbatus	24	peat swamp
Sus barbatus	24	woodland area
Sus barbatus	24	terrestrial habitat
Sus barbatus	21	1
Sus barbatus	21	54.83
Sus barbatus	21	4
Sus barbatus	22	actively mobile
Sus barbatus	20	1729.2
Sus barbatus	19	16.2
Sus barbatus	7	vulnerable
Sus barbatus	6	Upper Pleistocene Age
Sus barbatus	3	hydroxylapatite
Sus barbatus	2	the Indo-Malayan Realm
Sus barbatus	56	0.0117
Sus barbatus	11	terrestrial habitat
Sus barbatus	12	122
Sus barbatus	9	114.63
Sus barbatus	36	970249.8
Sus barbatus	35	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Sus barbatus	46	102750
Sus barbatus	44	24.7
Sus barbatus	42	Kinabalu montane alpine meadows
Sus barbatus	42	Sumatran tropical pine forests
Sus barbatus	42	Sundaland heath forests
Sus barbatus	42	Sumatran peat swamp forests
Sus barbatus	42	Sunda Shelf mangroves
Sus barbatus	42	Southwest Borneo freshwater swamp forests
Sus barbatus	42	Peninsular Malaysian rain forests
Sus barbatus	42	Peninsular Malaysian peat swamp forests
Sus barbatus	42	Peninsular Malaysian montane rain forests
Sus barbatus	42	Sumatran montane rain forests
Sus barbatus	42	Sumatran lowland rain forests
Sus barbatus	42	Sumatran freshwater swamp forests
Sus barbatus	42	Sulu Archipelago rain forests
Sus barbatus	42	Borneo peat swamp forests
Sus barbatus	42	Palawan rain forests
Sus barbatus	42	Borneo lowland rain forests
Sus barbatus	42	Borneo montane rain forests
Sus barbatus	45	108.05
Sus barbatus	45	96.84
Sus barbatus	45	119.26
Sus barbatus	41	243.91
Sus barbatus	40	-5.94
Sus barbatus	40	0.54
Sus barbatus	40	7.03
Sus barbatus	39	105.85
Sus barbatus	29	fossorial and/or ground dwelling only
Sus barbatus	27	1349.99
Sus barbatus	28	Philippines
Sus barbatus	28	Indonesia
Sus barbatus	28	Malaysia
Sus barbatus	26	omnivore
Sus barbatus	34	0.126
Sus barbatus	32	135805.95
Sus barbatus	31	vertebrates
Sus barbatus	31	animals
Sus barbatus	31	roots
Sus barbatus	31	fruit
Sus barbatus	31	seed
Sus barbatus	31	plants
Sus barbatus	31	invertebrates
Sus barbatus	30	extant
Sus bucculentus	13	1091.86
Sus bucculentus	36	2834.16
Sus bucculentus	40	18.64
Sus bucculentus	40	18.17
Sus bucculentus	40	17.7
Sus bucculentus	41	150.27
Sus bucculentus	22	actively mobile
Sus bucculentus	21	9
Sus bucculentus	21	92.29000000000001
Sus bucculentus	21	9
Sus bucculentus	20	1386.11
Sus bucculentus	45	105.09
Sus bucculentus	45	105.41
Sus bucculentus	45	104.78
Sus bucculentus	42	Northern Annamites rain forests
Sus bucculentus	24	forest
Sus bucculentus	24	terrestrial
Sus bucculentus	24	terrestrial habitat
Sus bucculentus	44	20.274
Sus bucculentus	2	the Indo-Malayan Realm
Sus bucculentus	3	hydroxylapatite
Sus bucculentus	26	omnivore
Sus bucculentus	7	data deficient
Sus bucculentus	29	fossorial and/or ground dwelling only
Sus bucculentus	31	vertebrates
Sus bucculentus	31	animals
Sus bucculentus	31	leaves of herbaceous plants
Sus bucculentus	31	leaves
Sus bucculentus	31	roots
Sus bucculentus	31	fruit
Sus bucculentus	31	seed
Sus bucculentus	31	plants
Sus bucculentus	31	invertebrates
Sus bucculentus	30	extant
Sus bucculentus	11	terrestrial habitat
Sus cebifrons	11	terrestrial habitat
Sus cebifrons	30	extant
Sus cebifrons	9	125.14
Sus cebifrons	32	190792.3
Sus cebifrons	31	vertebrates
Sus cebifrons	31	animals
Sus cebifrons	31	leaves of herbaceous plants
Sus cebifrons	31	leaves
Sus cebifrons	31	roots
Sus cebifrons	31	fruit
Sus cebifrons	31	seed
Sus cebifrons	31	plants
Sus cebifrons	31	invertebrates
Sus cebifrons	7	critically endangered
Sus cebifrons	29	fossorial and/or ground dwelling only
Sus cebifrons	26	omnivore
Sus cebifrons	28	Philippines
Sus cebifrons	3	hydroxylapatite
Sus cebifrons	2	the Indo-Malayan Realm
Sus cebifrons	27	1349.99
Sus cebifrons	45	122.96
Sus cebifrons	45	121.84
Sus cebifrons	45	124.07
Sus cebifrons	24	grassland
Sus cebifrons	24	terrestrial
Sus cebifrons	24	forest
Sus cebifrons	24	terrestrial habitat
Sus cebifrons	42	Greater Negros-Panay rain forests
Sus cebifrons	44	25.491
Sus cebifrons	25	283.18
Sus cebifrons	20	1759.33
Sus cebifrons	39	105.85
Sus cebifrons	40	9.029999999999999
Sus cebifrons	40	10.82
Sus cebifrons	40	12.6
Sus cebifrons	41	160.41
Sus cebifrons	22	actively mobile
Sus cebifrons	21	103
Sus cebifrons	21	266.95
Sus cebifrons	21	118
Sus cebifrons	35	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Sus cebifrons	13	1479.27
Sus cebifrons	36	27761.56
Sus celebensis	11	terrestrial habitat
Sus celebensis	31	leaves
Sus celebensis	31	roots
Sus celebensis	31	fruit
Sus celebensis	31	plants
Sus celebensis	32	53813.21
Sus celebensis	30	extant
Sus celebensis	9	126
Sus celebensis	7	near threatened
Sus celebensis	29	fossorial and/or ground dwelling only
Sus celebensis	28	Indonesia
Sus celebensis	2	Australasia
Sus celebensis	3	hydroxylapatite
Sus celebensis	26	omnivore
Sus celebensis	45	122.02
Sus celebensis	45	118.75
Sus celebensis	45	125.29
Sus celebensis	42	Sulawesi montane rain forests
Sus celebensis	42	Sulawesi lowland rain forests
Sus celebensis	24	terrestrial
Sus celebensis	24	wet forest
Sus celebensis	24	tropical
Sus celebensis	24	valley
Sus celebensis	24	savanna
Sus celebensis	24	swamp
Sus celebensis	24	grassland
Sus celebensis	24	anthropogenic habitat
Sus celebensis	24	forest
Sus celebensis	24	terrestrial habitat
Sus celebensis	44	21.547
Sus celebensis	40	-6.49
Sus celebensis	40	-2.37
Sus celebensis	40	1.75
Sus celebensis	41	229.41
Sus celebensis	21	17
Sus celebensis	21	94.75
Sus celebensis	21	17
Sus celebensis	22	actively mobile
Sus celebensis	55	animals
Sus celebensis	55	invertebrates
Sus celebensis	55	vertebrates
Sus celebensis	20	1909.15
Sus celebensis	13	1812.6
Sus celebensis	36	173576.36
Sus celebensis	35	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Sus cristatus	24	terrestrial habitat
Sus cristatus	29	fossorial and/or ground dwelling only
Sus cristatus	26	omnivore
Sus cristatus	30	extant
Sus cristatus	22	actively mobile
Sus cristatus	3	hydroxylapatite
Sus philippensis	25	283.18
Sus philippensis	45	123.17
Sus philippensis	45	119.74
Sus philippensis	45	126.6
Sus philippensis	42	Luzon montane rain forests
Sus philippensis	42	Luzon rain forests
Sus philippensis	42	Mindanao montane rain forests
Sus philippensis	42	Mindanao-Eastern Visayas rain forests
Sus philippensis	42	Mindoro rain forests
Sus philippensis	42	Sulu Archipelago rain forests
Sus philippensis	42	Luzon tropical pine forests
Sus philippensis	24	forest
Sus philippensis	24	terrestrial
Sus philippensis	24	terrestrial habitat
Sus philippensis	44	24.084
Sus philippensis	40	5.55
Sus philippensis	40	12.1
Sus philippensis	40	18.65
Sus philippensis	41	208.67
Sus philippensis	21	19
Sus philippensis	21	225.88
Sus philippensis	21	33
Sus philippensis	22	actively mobile
